matthiaskoenig,3,1,10,4,0
matthiasmengel,0,2,0,1,0
matthiasplappert,16,29,4,10,0
matthiasrichter,0,74,0,17,0
Matthieu-Riou,0,5,0,0,0
MatthieuNICOLAS,0,16,3,2,0
MattiaPrimavera,0,13,0,0,0
mattias-ohlsson,22,164,80,12,0
Mattias1,1,1,0,4,0
mattiasewers,0,11,0,2,0
mattijsbliek,0,4,0,1,0
mattjj,1,8,1,1,0
mattjmcnaughton,0,5,0,21,0
mattkenney,0,3,0,0,0
mattlevesque,0,3,2,6,0
mattloper,34,68,15,3,0
mattlqx,0,2,0,0,0
mattmakesmaps,2,0,0,0,0
MattMDeLuca,0,2,0,0,0
mattmilten,2,177,0,11,0
mattmolo,0,1,0,0,0
mattnenterprise,761,1202,484,618,0
mattnorris,0,1,0,0,0
matto1990,22,28,4,0,0
mattrajca,0,2,30,1,0
mattsep,0,6,0,0,0
mattseymour,1327,1756,1091,3996,0
mattstep,3,18,1,0,0
mattupstate,0,0,4,1,0
mattvenn,53,26,15,6,0
mattvick,76,412,354,31,0
mattvonrocketstein,474,949,760,807,0
mattweirick,0,0,0,3,0
MattWellie,0,1,0,16,0
mattwhi,0,2,2,12,0
mattwilliamson,0,2,0,0,0
mattyw,0,4,0,0,0
matusmarhefka,0,1,0,0,0
matzrh,0,0,0,3,0
maubarsom,0,1,0,2,0
maucoinproject,0,5,0,0,0
MauHernandez,69,94,19,0,0
maui-packages,23,134,4,212,0
mauroalberti,3,107,113,11,0
maurofaccenda,746,1319,390,443,0
mauropalumbo75,0,0,0,11,0
maurov,81,71,24,13,0
Mause,0,14,0,1,0
Mausy5043,1,3,0,7,0
mautz-kernel,0,1,0,0,0
mavam,2,5,2,17,0
Maverun,0,65,4,6,10
mavidser,14,40,27,17,0
mavlyutovrus,0,24,0,0,0
Mavrikant,0,0,0,1,0
mavroskardia,0,4,0,1,0
MAWAVANSMOOKEY,0,1,0,0,0
maweber1991,0,1,0,0,0
maweigert,42,93,70,26,0
mawen741,0,2,2,12,0
mawuli,2,1,5,1,0
Max-Might,0,8,0,4,0
MAX1234567890,2,0,0,0,0
maxalbert,3,18,1,0,0
maxamillion,3,26,8,33,0
maxburkhardt,1,6,0,1,0
maxcountryman,1,3,3,2,0
maxdeliso,2220,2594,923,3001,0
maxentile,1,8,0,2,0
maxguillaume20,0,9,25,4,0
maxhawkins,297,497,289,47,0
maxhutch,0,2,0,15,0
MaxiBoether,0,0,1,2,0
MaxiCM,0,4,0,0,0
maxikov,0,2,0,0,0
maxime-tournier,11,104,73,71,0
maximebf,3,57,20,12,0
MaximeGLegault,37,145,29,42,0
maximinus,0,19,14,0,0
maximmbed,18,84,42,26,0
MaximNevrov,261,1099,720,2989,0
maximon93,13,19,3,1,0
maximshcherbakov,0,0,2,0,0
MaxiNet,0,1,10,2,0
maxis1314,0,0,17,1,0
MaxIV-KitsControls,0,2,45,12,0
maxkferg,1,98,11,116,0
maxkoryukov,3,8,21,14,0
maxlieblich,0,5,0,0,0
maxmalysh,0,35,0,2,0
maxmunzel,0,8,3,0,0
maxnet,6,2,0,0,0
maxpinto,0,1,13,0,0
maxpoint,1,10,1,13,0
maxrio,0,2,0,0,0
maxrothman,102,163,216,95,0
maxspencer,0,3,0,5,0
maxton,0,3,1,2,0
maxtortime,2,3,23,2,0
maxvogel,36,89,12,23,0
maxwelllincoln,0,0,4,7,0
maxximino,0,6,0,0,0
mayaculpa,10,1,8,4,0
mayank-agarwal-96,0,1,0,0,0
mayaobei,0,0,0,2,0
mayapurmedia,14,4,26,4,0
mayawang,0,5,1,0,0
mayconbordin,1,1,9,11,0
mayhem,0,9,8,22,0
MayImilae,0,10,0,3,0
mayoalexander,0,2,2,15,0
mayokek,0,4,0,0,0
mayqueenEMBEDDED,10,8,6,0,0
mayqueenRD,0,1,0,0,0
maytechnet,1,4,406,4,0
Mayurji,0,1,0,3,0
maz-1,0,1,0,0,0
mazaclub,7,137,56,48,0
MazaCoin,0,37,2,9,0
MazeFX,2,4,4,6,0
mazelife,11,14,8,0,0
mazhariqbal49,0,0,0,2,0
mazimkhan,32,108,70,68,0
Mazout360,0,2,0,0,0
mazulo,1,2,46,0,0
mazz,3,1,0,4,0
mb10,0,0,0,1,0
mbabic,0,4,0,1,0
mbachry,0,0,0,21,0
mbakthav,0,22,21,9,0
mbarbon,1,6,1,0,0
MBARIMike,2,0,1,0,0
mbarkhau,0,4,0,7,0
mbatchkarov,0,12,4,7,0
mbauskar,157,462,6,31,0
mbax,0,5,0,1,0
mbbill,14,42,18,11,0
mbcxqcw2,0,13,0,0,0
mbdriscoll,37,124,23,31,0
mbelousov,2,0,1,0,0
mbenson,21,6,63,4,0
mbesancon,0,1,0,1,0
mbiebl,0,17,2,28,0
mbiokyle29,1,15,0,19,0
mbirtwell,29,89,46,38,0
mbj36,1,0,4,0,0
mbj4668,159,214,10,4,0
mblayman,1,1,25,15,0
mboersma,0,1,0,0,0
mbonsma,0,1,0,6,0
mbookman,0,1,0,0,0
mbooth101,3,10,5,5,0
MBoustani,5,99,41,40,0
mbr0wn,113,817,148,148,0
mbrochh,15,25,66,8,0
mbrochmann,0,5,0,1,0
mbrubeck,775,1221,505,623,0
mbrukman,1,1,5,3,0
mbucknell,0,27,5,4,0
mburst,0,2,0,0,0
MC4EP,2,3,21,36,0
MC911-MV-1s2016,121,89,40,8,0
mcaleavya,0,2,0,5,0
mcamier,0,1,0,5,0
mcanes,63,117,104,66,0
mcannamela,2,19,2,7,0
mcanthony,173,402,77,72,0
mcapdeville,9,16,0,1,0
mcaraman,0,1,0,0,0
mcarlson,1,0,0,0,0
mcascallares,0,2,1,0,0
mcashman,0,1,0,0,0
mcasl,0,29,60,0,0
mcavage,0,2,1,0,0
McBane87,7,1,0,0,0
mcberg2016,5,36,2,14,0
McCabeJM,0,5,0,0,0
mccarrion,4,12,14,21,0
mcclatchy,0,0,12,2,0
mcclellanmj,0,6,0,3,0
mcdeoliveira,12,36,52,134,0
mcellos,0,2,0,0,0
mcenirm,20,19,11,15,0
mcepl,1,6,2,0,0
mcflugen,1,4,0,0,0
MCGallaspy,32,31,46,56,0
mcgrof,0,18,3,2,0
mchakra2,0,2,0,6,0
mchao47,2,1,1,0,0
mchaparro,0,3,9,0,0
mchateloin,261,479,97,54,0
McHatters,0,2,0,11,0
mcholste,0,9,0,7,0
mchro,6,4,0,0,0
mchuang3,0,0,0,1,0
mchung94,0,9,12,2,0
mcinglis,1,0,0,2,0
McIntyre-Lab,2,0,0,1,0
McJeremy,0,2,2,12,0
McLive,0,0,1,0,0
mclois,524,342,3,0,0
mcloudv,19,82,87,14,0
mcltn,181,143,68,114,0
mcmartins,2,9,0,7,0
mcmenaminadrian,0,1,0,0,0
MCMic,267,5018,161,28,0
mcMickJuice,10,25,7,3,0
McNetic,434,612,237,123,0
mcoavoux,0,13,0,1,0
MCodez,0,1,0,1,0
mcomp2010-school,0,2,0,0,0
mcoolive,35,354,56,266,0
MCopperhead,0,8,0,0,0
mcouthon,0,1,4,0,0
mcquam,2,8,34,6,0
mcsage,4,7,5,2,0
mcskinner,0,16,0,0,0
mcspring,2,2,0,0,0
mcstrother,8,125,8,6,0
mcuelenaere,0,3,0,5,0
mcuringa,4,24,14,14,0
MD-Studio,10,937,520,66,0
md1024,125,271,327,79,0
MD2Korg,0,4,0,1,0
mdahlhausen,0,0,0,1,0
mdales,0,0,3,0,0
mdamien,0,0,0,1,0
MDAnalysis,0,1,4,1,0
mdavidsaver,1,20,1,13,0
mdb,2,1,8,0,0
mdbenito,0,33,11,0,0
mdcconcepts,0,0,0,1,0
mdda,0,19,10,3,0
mdecourse,9,43,36,12,0
mdeejay,0,4,0,0,0
mdejongh,2,0,2,6,0
mdempsky,0,1,0,0,0
mdfeist,0,2,3,1,0
mdhaber,479,1961,355,1661,0
mdhaman,121,471,155,468,0
mdimjasevic,7,62,71,58,0
mdinger,2,22,0,9,0
mdk,0,2,0,0,0
mdklatt,1,0,0,1,0
mdko,3,3,0,0,0
Mdlkxzmcp,1,53,8,12,0
mdluo,0,1,0,0,0
mdmitr,0,5,0,0,0
mdornseif,55,52,2,8,0
mdp,1,7,2,0,0
mdpiper,1,4,5,15,0
mdpuma,0,0,0,18,0
mdr78,0,1,0,0,0
mdrasmus,39,339,0,2,0
mdrio,20,67,94,103,0
mdsitton,1,7,4,1,0
MDSLab,0,0,0,4,0
mdsol,22,20,46,155,0
mdtraj,62,300,109,372,0
mduggan,52,196,30,5,0
mdurnev,2,4,0,0,0
mduszyk,0,2,0,0,0
mdwint,1,5,0,5,0
mdworks2016,3965,4834,3970,1550,2
mdxs,3,14,10,0,0
me-and,10,24,0,7,0
meadoch1,0,2,0,0,0
meagtan,0,9,0,0,0
meaksh,0,0,0,3,0
meatough,0,0,0,1,0
meawoppl,0,6,0,1,0
MebiusHKU,1546,2383,1542,417,0
mebrunet,0,0,0,3,0
mec059,3,242,9,12,0
Mecanon,0,68,0,2,0
mechatroner,1,23,0,11,0
meco-group,56,242,3,13,0
medallia,45,237,558,520,0
Meddington,4,6,4,3,0
medengineer,0,2,0,0,0
MediaFire,0,5,0,3,0
medialab,4,55,10,25,0
MediaWiki-stable,0,21,0,0,0
medicalwei,1,14,3,0,0
MedicineYeh,0,8,1,0,0
medillcmip,2,4,0,9,0
Medium,0,13,3,1,0
medsouz,0,0,0,1,0
Meecr0b,0,3,0,0,0
meee1,110,211,85,41,0
meejah,1,1,2,0,0
meelapshah,3,6,2,7,0
meenakshi11,13,104,6,0,0
meermanr,2,1,0,1,0
Meet-Beagle,0,5,3,4,0
meetvaruni,6,76,0,4,0
meezio,1,0,3,2,0
mega-force,36,102,1,26,0
megabigpower,0,5,0,0,0
MegabytePhreak,2,0,4,5,0
Megalinuxcoin,0,5,0,0,0
MegaMark16,0,1,0,0,0
MegaMorph,1,23,0,1,0
megansquire,0,4,0,0,0
Megatron007,0,2,0,0,0
megawidget,2,0,0,0,0
MegBecker,0,2,2,12,0
megbedell,0,2,0,2,0
meghabhoj,22,10,22,3,0
meh,305,640,200,145,0
mehdisadeghi,11,11,283,23,0
mehdy,0,0,7,0,0
mehmetalianil,2,17,0,0,0
MehmetNuri,41,51,40,0,0
mehrtash,0,0,0,3,0
mehtadev17,1,8,1,4,0
mehul-m-prajapati,1,2,0,0,0
mehulsbhatt,26,28,43,6,0
meine-stadt-transparent,12,58,21,64,0
meiraka,0,1,0,0,0
MeirKriheli,110,281,101,27,0
meisam,6,28,8,19,0
MeiSheng,0,2,0,1,0
meisterT,0,1,0,0,0
MEitelwein,0,0,0,3,0
meithan,0,2,0,0,0
meizon,0,0,12,0,0
meizuosc,0,30,0,0,0
mek-x,0,2,0,0,0
mekanix,0,3,0,0,0
mekarpeles,0,4,0,4,0
mekinik232,6,2,0,0,0
Melacon,0,2,0,3,0
melbic,7,2,0,0,0
meles5,111,438,23,543,0
meletakis,1559,1424,739,249,0
Melevir,1,9,1,0,0
melfnt,0,18,0,4,0
Mellan,0,1,1,0,0
mellbratt,0,0,0,1,0
mellolikejello,0,0,0,2,0
mellowi,43,58,34,3,0
meln1k,5,7,0,21,3
Melnick,0,2,0,0,0
melnik-ivan,0,1,0,0,0
melonmanchan,0,0,0,3,0
melpomene,1,18,2,13,0
melqkiades,0,139,109,68,0
melund,3,9,14,3,0
melvon22,29,102,2,53,0
memaldi,1,0,0,1,0
membase,1,7,5,0,0
Memendia,3,40,8,21,0
memento,0,5,0,0,0
memespring,0,0,16,1,0
memetalk,2,27,32,0,0
memkite,0,1,0,1,0
memnonila,378,155,94,512,0
MemoryLane196,13,23,43,32,0
memoz,0,0,0,1,0
memphis-iis,13,8,28,5,0
memsql,0,14,2,19,0
menaka-siri,0,0,0,1,0
menaka121,0,0,0,2,0
menboku,0,3,3,1,0
mendax-grip,0,0,0,1,0
mendrew,4,28,11,1,0
menghan,7,3,0,0,0
menghang,0,1,0,0,0
mengli,0,28,11,81,0
menglin0320,16,43,6,20,0
mengmoya,0,24,2,3,0
mengxr,0,9,3,3,0
menkhus,0,0,0,2,0
Menpiko,0,1,0,0,0
menpo,0,7,0,12,0
meox,0,2,0,0,0
meqaio,0,0,0,1,0
meraki,10,62,0,30,1
merbanan,0,17,0,0,0
mercer,1,0,0,2,0
merckhung,3,0,0,4,0
mercycorps,0,11,14,0,0
mercye,0,3,0,0,0
meredith-digops,3,19,12,3,0
merelcoin,9,335,40,103,0
merenlab,0,33,0,3,0
merfelsc,13,27,13,0,0
merfill,0,3,1,0,0
mergecoin-project,0,2,0,4,0
Meriipu,172,862,510,396,0
MerleLK,0,0,4,0,0
merlian,0,4,1,7,0
merlimat,1,53,52,3,0
merlin-lang,0,9,0,10,0
merlinschumacher,0,0,0,6,0
MerlinZhang,145,571,838,343,0
Merock,0,1,0,0,0
mertaytore,0,7,0,3,0
mertkahyaoglu,3,5,0,0,0
mertnuhoglu,0,0,0,4,0
mertyildiran,2,7,27,1,0
Mervill,0,5,0,20,0
mes-2016-1,0,1,0,0,0
mescam,0,0,0,1,0
MeshSr,0,2,0,1,0
Meshu,5,72,92,14,0
meshy,3,10,9,84,0
meska,18,47,116,39,0
meskio,0,16,0,12,0
meslater1030,0,4,0,3,0
mesosphere,0,8,0,8,0
mesosphere-mergebot,24,642,216,676,0
mespana,0,2,2,12,0
mespe,0,2,0,0,0
messages,0,0,0,1,0
messense,0,6,3,3,0
MestreLion,0,1,0,0,0
meta-system,0,0,2,0,0
metabrainz,10,69,34,273,0
metacpp,2,2,0,0,0
metageni,0,19,0,9,0
metagenomics,1,1,0,8,0
metagriffin,2,7,0,0,0
Metalab,105,445,249,220,0
metalex10,0,8,0,0,0
Metalgrid,0,1,0,1,0
metalink-dev,40,4,0,0,0
metallicon1,1,8,5,6,0
MetalPhoenix45,0,1,0,0,0
metalspring,0,1,0,0,0
MetaMemoryT,1,27,0,0,0
metametadata,0,3,4,4,0
metaml,5,0,6,6,0
metamorph-inc,0,62,2,4,0
metan-ucw,1,3,0,1,0
Metaswitch,208,688,635,3186,0
Metatab,2,72,51,14,0
metawops,0,2,0,2,0
mete0r,1,25,52,10,0
meteokid,47,301,9,40,0
MeteorAdminz,6,86,3,6,0
meteoral,0,2,0,0,0
MeteorKepler,4,37,2,30,0
MeteoSwiss-APN,14,74,29,47,0
methane,4,10,2,0,0
methoxid,96,250,24,97,0
metno,3,11,7,5,0
metral,1,6,0,8,0
metrasynth,1,10,0,24,0
metredigm,10,7,6,0,0
Metrological,0,0,0,3,0
metrospark,0,48,79,4,0
metsavaht,21,5,6,5,0
MetSystem,85,160,117,51,0
metzenw,0,2,0,0,0
metzlar,0,2,1,1,0
meuhia,3,16,8,0,0
meunomemauricio,0,1,1,1,0
Mevlock,6,1,0,0,0
mewbak,8,82,12,0,0
mexbot,0,0,1,0,0
meyerj,3,34,0,59,0
mez,0,2,0,1,0
meznom,1,6,11,1,0
mezzovide,2,1,0,4,0
mf222,0,2,0,0,0
mfa,28,42,2,12,0
mfalesni,333,1522,1449,669,0
mfalkiewicz,17,22,4,2,0
mfcabrera,51,297,47,82,0
mfcovington,0,0,3,3,0
Mfellner77,3,16,9,0,0
mfenniak,54,134,37,5,0
mfer,0,9,0,0,0
mfine,150,30,71,34,0
mfraezz,510,1651,1263,1195,0
mfranczy,3,5,15,4,0
mfranke93,3,10,0,0,0
mfriedenhagen,15,71,72,8,0
mfursov,1,0,1,2,0
mfussenegger,2,1,1,0,0
MG-RAST,0,1,0,0,0
mgagne,5,11,1,49,0
mgaitan,1,0,1,0,0
mgaldzic,28,39,0,0,0
mgalloy,1,6,1,4,0
mgard,5,94,26,12,0
mgaudet,0,1,0,1,0
mgaunard,0,18,2,2,0
mgawrys1,0,0,1,1,0
mgax,5,61,57,6,0
mgbotoe,0,1,0,0,0
mgcdanny,0,1,0,0,0
mgdevereux,3,15,0,0,0
mgedmin,22,36,3,20,0
mgeisler,5,11,5,9,0
mgeorgehansen,17,16,1,0,0
mgerhardy,15,11,0,11,0
mgiambalvo,35,53,71,0,0
mgkwill,11,134,3,17,0
mgladki,4,5,3,13,0
mglidden,0,7,0,0,0
mgmeier,54,4,98,11,0
mgmuscari,5,37,12,9,0
mgogoulos,188,585,106,226,0
mgottschlag,2,1,0,0,0
mgp,0,13,32,0,0
mgp4,1,0,0,5,0
mgpyh,21,1,2,1,0
mgracer48,116,153,13,0,0
mgree,0,43,0,0,0
mgrygoriev,135,423,164,220,0
mgstigler,0,0,1,7,0
mguilmot,0,2,0,8,0
mgunyho,1,7,0,5,0
mgusenbauer,9,4,1,1,0
MGXRace,1,6,2,0,0
mhamann,0,3,0,0,0
mhanyc,1,3,0,1,0
mhavu,6,51,15,4,0
mhaze4,0,0,1,0,0
mhct,0,1,0,0,0
MHeasell,4,17,5,3,0
mhei,0,5,10,7,0
MHenderson,0,14,0,0,0
mherda,0,2,0,2,0
mherrmann,0,9,3,1,0
mhfowler,0,2,7,0,0
mhild,112,4587,87,6,0
mhils,81,58,84,47,0
mhilton,0,4,0,0,0
mhkyg,0,0,0,2,0
mhogg,0,4,0,5,0
mhonaker,0,15,0,1,0
mhorn71,0,41,0,26,0
mhotwagner,0,0,2,0,0
mhowto,9,35,0,0,0
mhrivnak,27,229,181,55,0
mhulse,2,6,1,0,0
mhvk,1301,1475,1934,3899,0
mhyfritz,0,2,0,2,0
mi-kas,0,2,0,0,0
mi-schindler,2,24,0,12,0
mi1980,0,3,0,0,0
mi3-dev,0,1,0,0,0
MI3Guy,0,16,0,0,0
mi4i-dev,0,1,0,0,0
miabbott,15,4,0,8,0
miaecle,9,624,76,241,0
miaerbus,25,13,1,0,0
miago,0,4,1,1,0
mianos,78,238,22,68,0
mibewh,0,5,0,0,0
mic4ael,307,1637,1641,278,0
Mic92,19,34,13,28,8
MiCa-boards,0,2,0,0,0
micabressan,0,3,1,1,0
micahaza,0,2,0,0,0
MicahChambers,20,1,0,0,0
micahkim23,35,20,2,0,0
micbou,4,66,8,296,0
micbuz,0,0,1,0,0
miccrun,0,15,5,1,0
micddr,0,6,26,0,0
micha-shepher,0,6,0,0,0
michael-dev2rights,1016,1596,638,950,0
Michael-Frank,0,5,0,3,0
michael-hoffman,0,10,0,0,0
MichaelaMeadows,0,0,0,2,0
michaelarg,0,0,0,1,0
michaelasper,0,1,0,1,0
michaelaye,42,18,91,15,0
michaelbecker,0,2,0,0,0
MichaelBeeu,0,1,0,0,0
michaelborck,1,6,12,1,0
michaelbrooks,5,4,14,0,0
michaelbrundage,15,36,0,4,0
michaelconnor00,5,45,32,11,0
michaeldever,0,0,0,3,0
michaeldorner,0,10,0,0,0
MichaelDrogalis,125,98,55,34,0
MichaelEvans,0,1,0,2,0
michaelfester,0,8,1,2,0
michaelgugino,0,2,0,5,0
michaeljforster,0,3,0,0,0
michaeljs1990,0,0,2,0,0
michaelkebe,4,5,55,4,0
michaelkirk,11,6,0,0,0
michaelkourlas,25,92,0,0,0
michaelkressaty,0,1,1,0,0
michaelkuty,195,113,74,10,0
michaellaier,175,379,216,156,0
MichaelMaGG,1,10,0,13,0
MichaelMahn,0,0,0,2,0
michaelmior,3,4,1,0,0
michaelni,2121,570,1196,0,0
michaelnmmeyer,0,0,0,1,0
MichaelPHStumpf,0,1,0,1,0
michaelpri10,0,1,0,1,0
MichaelQQ,0,1,0,0,0
michaelrice,3,4,6,1,0
michaelrup,39,315,189,103,0
michaelshing,0,2,0,0,0
MichaelStadtmiller,1,0,0,0,0
MichaelVL,4,5,2,22,0
michaelwu,69,148,52,19,0
Michal-Fularz,0,15,8,26,0
michalbachowski,23,0,1,0,0
michalciolek,0,5,2,14,0
MichalKononenko,21,57,71,7,0
michalliu,227,347,112,29,0
michalnand,0,1,0,0,0
MichalPokorny,20,15,0,14,0
michaltakac,0,0,0,6,0
michalvanco,18,13,4,18,0
michardy,0,33,0,4,0
michaupl,1,10,17,2,0
michcioperz,0,4,0,0,0
michealcarrerweb,23,6,14,11,0
michel-rodrigues,0,3,0,6,0
michel-slm,16,103,9,16,0
michel94,0,1,0,1,0
michele-segata,2,13,0,9,0
michelebariani,3,48,4,31,0
micheles,14,31,37,8,3
michelesr,15,25,208,11,0
michelle192837,14,83,41,91,0
michelts,13,4,3,1,0
michibo,0,36,0,0,0
michihenning,0,7,1,5,0
michitomo,3,17,1,0,0
michkol,0,2,2,0,0
michkot,4,71,26,38,0
michmike,0,1,0,0,0
michos-conradt,0,0,0,1,0
mick-t,24,15,3,0,0
mickbeaver,0,8,0,2,0
mickmuzac,0,0,1,0,0
micktwomey,4,9,3,1,0
micky387,0,1,0,0,0
micmn,13,65,1,17,0
micmro,1,6,3,8,0
miconof,577,805,352,143,0
micove,158,67,0,0,0
micpalmia,0,22,0,4,0
micro-machine,0,0,0,2,0
microblink,0,101,0,140,0
microcom,350,1920,107,260,0
microcood,9,6,0,2,0
microcosm-cc,0,0,0,1,0
MicroFocus,4,2,3,1,0
microlinux2015,0,2,0,0,0
micromagnetics,1,7,0,6,0
MicroMappers,28,95,281,63,0
Micronaet,1,179,0,0,0
MicronSW,0,1,0,0,0
MicroPyramid,1,4,31,2,0
MicrosemiVoiceProcessing,0,6,0,7,0
Microsoft,1,83,12,42,0
MicrosoftGenomics,30,83,98,12,0
Microvellum,6308,8765,5019,6294,6
micryon,0,5,0,0,0
micumatei,9,7,31,6,0
MiczFlor,3,31,5,24,0
middas,0,0,0,3,0
MiddelkoopT,0,1,0,0,0
mide,0,3,0,0,0
midfies,2,9,1,0,0
midma101,1219,1566,931,293,0
Midnighter,1,7,2,11,0
midnighteuler,11,78,0,0,0
midnightmagic,16,381,41,153,0
midonet,2,21,28,11,0
midse,0,2,0,5,0
MidwayMarshall,0,1,0,0,0
miek,18,33,0,0,0
mievar,0,2,2,12,0
mifl,0,2,0,0,0
mifth,6,125,4,0,0
mig42,2,4,0,0,0
migacollabs,0,0,0,1,0
migafgarcia,0,9,0,0,0
mightbejosh,30,11,17,1,0
MightyCreak,134,212,196,163,0
mightymoose,0,2,0,0,0
migibert,8,20,6,24,0
miguel-negrao,0,4,1,0,0
miguelaferreira,0,3,5,4,0
miguelfc,0,20,9,7,0
miguelfrde,4,41,0,62,0
miguelgrinberg,4,11,43,8,0
miguelinux,151,212,60,2,0
miguelp1986,0,1,0,3,0
miguemunoz,0,4,0,0,0
miguev,0,1,0,0,0
migvel,0,6,6,2,0
mihail911,106,293,119,189,0
mihailim,0,1,0,2,0
MihailoIsakov,0,0,0,1,0
mihaip,130,140,90,10,0
mihaipuscas,2,4,0,0,0
mihaisoloi,20,256,50,40,0
mihajenko,0,1,0,8,0
miharugelj,0,0,0,1,0
MihaZelnik,0,1,7,0,0
mihbor,12,206,39,67,0
mihic,0,1,0,0,0
mihirkelkar,4,88,13,17,0
mihneadb,4,1,2,4,0
mihow,6,10,1,0,0
mihtjel,0,8,0,0,0
mihu,2,6,3,0,0
mihuber,0,3,0,0,0
miiicmueller,0,1,0,0,0
miing,0,1,0,0,0
miiza,0,15,0,0,0
mijdavis2,0,1,1,1,0
mijia,0,1,0,0,0
mijuamon,5,72,92,14,0
mik3cap,9,38,19,37,0
mik4el,1,0,3,0,0
mikacashman,0,3,0,2,0
Mikaciu,0,1,0,3,0
mikadosoftware,18,47,0,1,0
mikaelvz,9,25,0,3,0
mikalv,0,1,0,0,0
mikar,0,3,0,0,0
mikatammi,0,3,0,0,0
mikblacklab,0,48,0,10,0
mike-matera,0,3,0,0,0
mike-rg,0,0,8,0,0
mike-seeber,0,10,0,0,0
Mike325,0,0,0,3,0
MikeAmy,0,49,6,8,0
mikeand,2,5,11,5,0
mikeatkins,0,1,0,0,0
mikeaustin,0,1,0,0,0
mikebenfield,582,922,269,218,0
mikebentley15,0,5,0,1,0
mikeboers,9,12,5,0,0
mikebsg01,0,100,0,0,0
mikec964,1,28,50,68,0
mikechriskelly,0,6,2,2,0
mikeckennedy,0,43,281,68,0
MikeCoder,10,4,0,0,0
mikecunha,0,5,0,0,0
MikeDacre,55,94,0,93,0
mikedchavez1010,285,278,161,59,0
MikeDMorgan,0,4,0,0,0
mikedshadow,0,5,0,5,0
MikeFair,16,36,34,68,0
mikehankey,18,91,2,14,0
mikehawk22,8,28,0,0,0
mikehowson,0,1,0,0,0
mikehulluk,1720,2111,737,3147,0
mikeireland,0,5,0,1,0
mikejbrown,0,3,0,1,0
MikeJewski,2,0,0,2,0
mikekap,4,26,2,12,0
mikekov,0,1,0,0,0
mikelane,1,15,1,3,0
mikelikespie,190,336,28,212,0
mikelj,166,110,33,32,0
mikeln,1,2,0,1,0
MikeMarcin,0,0,0,2,0
mikemccracken,0,12,1,2,0
mikemhenry,0,0,0,1,0
mikemike,4,5,7,0,0
mikenzb,0,0,0,7,0
mikeolteanu,262,191,170,18,0
MikePetullo,1,4,0,0,0
mikepii,0,1,1,7,0
mikepk,1,1,1,0,0
mikeshultz,0,1,2,0,0
mikesmth,36,72,45,9,0
mikest,4,39,3,3,0
miketheman,1,0,0,0,0
miketonks,0,0,0,1,0
miketry0313,24,0,0,0,0
MikeUYSCUTI,0,1,0,0,0
mikewang93,0,0,3,1,0
MikeXL,0,7,0,0,0
mikeywaites,6,3,12,53,0
Mikhail-Kreytser,4,0,0,0,0
MikiLoz92,0,12,2,0,0
mikitex70,78,94,24,38,0
Mikk36,63,117,104,66,0
MikkCZ,143,281,460,64,0
mikn,13,7,12,3,0
mikoro,0,1,0,0,0
mikronac,0,1,0,0,0
mikrosimage,18,73,10,4,0
mikshepard,0,1,0,0,0
miku,0,6,0,7,0
MikuCoin,0,5,0,0,0
mikulleo,0,12,0,3,0
Milad-Rakhsha,1,26,1,3,0
mildred,2,0,0,0,0
MilesDuronCIMAT,0,7,10,2,0
milesrichardson,32,32,52,7,0
mileto94,0,3,1,0,0
MilhouseVH,6,1,0,0,0
Milias,0,92,0,1,0
milin,0,3,0,5,0
milinda,2,3,0,1,0
milkey-mouse,0,3,0,3,0
milkpku,0,0,0,29,0
milkypostman,0,1,0,0,0
millallo,7,1,2,0,0
MillerCMBLabUSC,1,15,0,5,0
millerdev,41,46,30,6,0
MilletPu,0,13,3,0,0
miloharper,220,668,310,121,0
milokim,10,18,6,0,0
MiloszKrajewski,0,2,0,1,0
MilysTW,0,1,0,0,0
Mimalef,0,1,0,0,0
miminus,2,16,9,7,0
mimischi,3,7,12,14,0
mincoin-project,2,368,9,80,0
mincrmatt12,1,3,0,9,0
mind0n,4,7,1,3,0
mindbergh,2,7,0,5,0
mindflayer,12,19,92,34,20
MindLoad,0,3,9,1,0
mindnuts,0,4,0,0,0
mindofmatthew,5,72,92,14,0
mindpin,11,92,199,66,0
MindsIgnited,2,11,1,0,0
mindthstudio,0,7,3,3,0
mindw,61,69,1,1,0
mineo,39,193,105,34,0
mingchen,6,5,5,5,0
minggangw,3,7,8,15,0
Minghi,0,1,0,0,0
mingkaijiang,0,8,0,8,0
mingmingyang,0,9,1,2,0
mingodad,1,12,0,8,0
mingyaaaa,10,6,0,0,0
minh-doan,0,11,0,0,0
minh216,2,18,2,2,5
minh5,0,6,6,0,0
minhphung171093,528,2839,122,216,0
minhpqn,53,318,60,128,0
mini-coin,0,5,0,0,0
mini-java,5,17,11,40,0
mini13i,1,0,0,0,0
miniconfig,147,1244,2658,776,0
minigeek,0,1,0,0,0
minijackson,0,14,0,0,0
minim1ner,0,5,0,0,0
minimail,0,7,9,1,0
minimind,2,3,0,14,0
minio,1,1,1,1,0
ministrike3,0,0,0,5,0
ministryofjustice,42,75,23,30,0
minlexx,1,1,7,2,0
minolo,0,48,0,0,0
MinoochX,0,1,0,0,0
minsangkim142,0,10,9,32,0
minscof,0,1,0,0,0
minsu,0,0,1,1,0
mintchaos,8,1,4,0,0
minupalaniappan,0,2,2,12,0
minus34,0,10,2,3,0
