"Organization","DynCount","FuncCount","DecCount"
KsenijaS,"0","1","3"
KSG-IT,"1","11","85"
kshcherban,"3","4","3"
kshitij10496,"0","3","4"
ksindi,"5","14","14"
ksmit799,"450","41","12"
ksons,"14","33","4"
kspviswa,"3","8","13"
kssim,"26","2","2"
kstaniek,"8","6","40"
kste,"0","138","2"
ksteinfe,"53","118","102"
ksunden,"0","3","6"
kszlim,"0","4","2"
kszucs,"10","3","9"
ktbs,"32","96","57"
ktbyers,"9","9","8"
ktinkerer,"1","4","6"
ktok07b6,"18","69","572"
ktosiek,"0","4","1"
ktsstudio,"25","13","67"
kuastw,"0","19","9"
kubeflow,"113","363","224"
kubernetes,"11","68","42"
kublaios,"0","7","1"
kuc2477,"1","10","8"
kudkudak,"6","51","6"
kugan49,"0","1","4"
Kulbear,"0","12","2"
kumar303,"13","6","1"
kumkee,"0","34","10"
kundajelab,"6","30","2"
kunesj,"0","5","1"
KunihikoKido,"8","14","149"
Kuniwak,"4","29","27"
kunyavskiy,"2","11","1"
kupferlauncher,"65","605","99"
kupiakos,"5","48","15"
Kupoman,"22","94","24"
kupospelov,"0","10","4"
kura,"10","10","36"
kuraha4,"0","17","31"
Kurbezz,"0","13","22"
kuri65536,"76","106","55"
kurikaesu,"0","1","2"
kurniawano,"0","2","4"
kuroneko1996,"0","14","4"
kurtbrose,"0","7","6"
KurtJacobson,"9","6","3"
kuruoujou,"0","6","19"
kushaldas,"2","15","5"
kuszaj,"2","4","17"
kuujo,"0","2","2"
kuz,"0","4","4"
kuzmoyev,"0","7","14"
kvalo,"0","2","1"
kvangent,"9","5","63"
kvark128,"0","5","3"
kvesteri,"42","60","36"
kvh,"5","78","9"
KVM-VMI,"3","8","6"
kvvzr,"2","27","18"
kwailamchan,"17","61","18"
kwant-project,"0","8","4"
kwarunek,"16","41","21"
kwikteam,"31","208","113"
kwinkunks,"14","38","17"
kwlzn,"0","3","2"
kx499,"2","3","2"
kxepal,"7","100","20"
kxgames,"10","426","132"
kxxoling,"17","21","15"
kyamagu,"9","34","6"
kyle8998,"0","22","1"
kyleabeauchamp,"0","9","1"
kylebebak,"38","110","37"
kylebgorman,"1","4","7"
kylebittinger,"0","21","7"
kyleconroy,"2","15","4"
kylef,"0","12","19"
KyleJamesWalker,"1","5","6"
kylemacfarlane,"19","1","1"
kyleniemeyer,"0","17","1"
kylerbrown,"6","114","1"
kylewm,"0","2","1"
kynikos,"4","57","83"
kyouko-taiga,"34","30","36"
kyper-data,"3","14","5"
Kyria,"3","6","11"
kytos,"31","43","215"
kyunooh,"0","1","11"
kyuridenamida,"1","52","26"
kyuupichan,"33","143","89"
kz26,"17","15","51"
kzcashteam,"0","2","2"
l11x0m7,"0","23","48"
La0,"0","8","2"
la0rg,"47","19","27"
laanwj,"5","109","14"
lab11,"6","10","1"
Lab41,"8","50","11"
LabAdvComp,"0","7","8"
labase,"10","146","46"
LabD,"4","32","17"
labeneator,"6","2","2"
LabExperimental-SIUA,"0","2","28"
LabKey,"1","2","5"
lablup,"37","121","151"
laboiteproject,"2","12","9"
LaboratoireMecaniqueLille,"59","82","16"
LabPy,"63","82","53"
LABSN,"23","57","18"
labsquare,"4","53","15"
labyrinth-team,"3","3","16"
LaceyChen17,"0","44","4"
laciKE,"0","2","1"
lad1337,"1","39","13"
laddie132,"0","33","11"
Ladsgroup,"18","17","9"
ladybug-analysis-tools,"24","30","188"
ladybug-tools,"103","67","451"
laffra,"14","14","16"
lafranceinsoumise,"48","150","52"
Lagg,"1","21","84"
lago-project,"32","58","62"
lagopus,"13","23","76"
lagotto,"0","7","1"
lah7,"0","1","1"
lahoffm,"0","49","2"
lahwaacz,"6","181","130"
laike9m,"9","26","16"
lailongwei,"2","4","72"
laincloud,"2","17","38"
lainwir3d,"2","33","4"
Laisky,"25","45","74"
lake-lerna,"69","3","7"
lalinsky,"6","4","14"
lallousx86,"0","9","1"
lambdafu,"0","17","4"
lambdal,"7","14","9"
lambdalisue,"54","36","3"
LambentLight,"0","1","1"
lambokini,"2","44","37"
LambolAlee,"1","3","2"
lamby,"7","43","17"
lamenezes,"10","9","9"
lamerman,"0","2","5"
lamesjim,"0","10","3"
lampwins,"0","20","12"
lamter,"2","30","20"
lanbing510,"77","85","58"
LanceGin,"0","4","3"
lancekindle,"3","37","17"
landaire,"0","2","6"
LandGrey,"10","148","14"
landlab,"38","63","206"
landscapeio,"16","78","16"
langcog,"3","31","5"
languitar,"1","27","10"
lanhel,"1","9","5"
lanius,"1","8","2"
lanjelot,"8","8","5"
lanmaster53,"0","10","27"
lann,"9","8","11"
Lantero,"1","13","1"
lanzz,"2","5","8"
laobubu,"2","3","12"
laowantong,"2","72","7"
lapineige,"67","73","99"
laplacesdemon,"3","1","6"
laramies,"5","9","3"
largelymfs,"156","428","48"
lariszakrista,"0","34","2"
larose,"2","8","7"
larsjsol,"0","11","26"
larsks,"24","16","3"
LarsMichelsen,"3","18","23"
LarsSchy,"2","22","40"
larsyencken,"6","43","8"
lasa,"6","2","23"
LasLabs,"14","15","44"
lasote,"38","192","248"
last-g,"10","13","47"
lastcolour,"2","5","3"
latchset,"21","7","18"
latorrefabian,"2","20","2"
latour-a,"0","10","21"
lattebank,"2","10","15"
Lattyware,"0","8","7"
laufhannes,"0","15","4"
Laufire,"14","21","5"
laughingman7743,"3","108","246"
laugustyniak,"0","57","3"
laulysta,"0","32","7"
launchyard,"0","3","8"
laurent-george,"0","22","4"
laurentb,"159","836","875"
laurentguilbert,"3","2","12"
LaurentRDC,"0","45","7"
laurivosandi,"5","42","52"
lausser,"115","18","4"
lautr3k,"8","36","50"
lavalamp-,"32","131","893"
lavizhao,"0","35","9"
LawrenceK,"0","8","3"
lawsie,"3","27","82"
layday,"5","36","12"
laysakura,"3","1","1"
Lazar-T,"0","8","1"
LazoCoder,"0","34","21"
lbatalha,"0","2","1"
lbin,"1","54","9"
lbkchen,"0","12","5"
lblasc,"0","1","1"
lbolla,"0","9","7"
lbouma,"21","48","97"
lbp0200,"1","2","4"
lbryio,"48","405","337"
lbusoni,"2","5","26"
lc-soft,"0","3","6"
lcary,"0","7","12"
LCAS,"2","1","2"
LCAV,"0","45","5"
LCBISHENG,"0","2","2"
lcoandrade,"12","60","2"
LCOGT,"3","57","32"
lcosmin,"11","12","73"
lcrees,"1","2","7"
lcy-seso,"32","311","61"
lczub,"1","5","17"
ldamewood,"13","99","55"
ldiary,"15","4","3"
Ldream,"6","2","2"
le1ca,"1","1","2"
le717,"0","3","3"
LeadPages,"2","2","3"
leaffan,"105","90","42"
leal26,"0","9","2"
leancloud,"3","36","74"
leandrotoledo,"0","2","1"
leapcode,"67","848","123"
Leapfrog3DPrinters,"6","6","2"
leapp-to,"56","90","86"
learningequality,"121","188","68"
LearningRegistry,"10","68","13"
LearnPythonAndMakeGames,"8","7","3"
LeastAuthority,"5","44","15"
leasunhy,"0","3","13"
lebinh,"13","25","4"
lecrec,"0","5","2"
ledatelescope,"5","38","21"
LedgerHQ,"1","11","8"
leebird,"0","16","3"
LeeMendelowitz,"34","80","21"
leesw98,"0","2","1"
left2right,"0","1","4"
legacysurvey,"12","160","5"
legalese,"0","123","21"
legatoproject,"13","13","1"
LegoStormtroopr,"6","71","1"
lehins,"38","10","14"
lehkost,"0","21","2"
leifdenby,"0","2","1"
leiferikb,"603","2138","780"
leifos,"23","16","8"
leighklotz,"0","52","3"
leighmacdonald,"8","73","50"
Lekensteyn,"20","77","17"
lekhakpadmanabh,"1","8","2"
LeKono,"2","1","2"
lektor,"9","50","95"
lelandbatey,"2","25","7"
leliel12,"12","43","42"
lelit,"2","16","1"
Lemma1,"28","64","34"
lemonad,"19","62","9"
lenck,"0","14","11"
lensacom,"12","39","4"
lenzenmi,"8","36","6"
leofnch,"0","50","19"
leoGalani,"0","1","2"
LeoIannacone,"1","5","3"
leomoon-studios,"5","5","11"
leonardoarroyo,"3","1","1"
leonardr,"0","3","7"
leonidk,"1","2","1"
leonjza,"0","3","5"
leonsim,"0","9","1"
leopoul,"3","8","11"
leosac,"0","5","25"
leosampaio,"9","10","5"
leotada,"2","2","2"
leovoel,"0","1","5"
leovp,"0","29","2"
leovt,"3","8","4"
lepinkainen,"1","24","3"
lepture,"61","83","100"
lericson,"14","29","12"
leriomaggio,"0","4","6"
lerker,"1","42","12"
LernaProject,"0","30","17"
lervag,"0","5","2"
lesommer,"1","2","2"
lesscpy,"23","64","2"
lesspass,"0","3","2"
lessthanoptimal,"0","13","1"
lethain,"3","8","7"
LettError,"5","12","1"
letuananh,"8","66","18"
levabd,"1","3","3"
levex,"2","4","2"
levi-lq,"3","1","4"
levi-rs,"1","41","118"
LevinJ,"0","61","3"
leviroth,"2","8","1"
leVirve,"1","25","5"
levlaz,"4","9","38"
LEW21,"16","24","11"
lewisamarshall,"21","50","26"
lewissbaker,"2","14","9"
Lex0ne,"4","1","6"
lexdene,"7","8","17"
lexich,"0","6","1"
lexman,"2","35","53"
lexual,"8","23","10"
lexxodus,"0","10","2"
lfbear,"1","5","8"
lfcnassif,"37","1","77"
lfd,"1","52","27"
lfsimoes,"0","13","2"
lgautier,"3","3","8"
lgiordani,"3","7","10"
lgpage,"2","7","4"
lgrahl,"3","129","10"
lheagy,"16","3","8"
lhelwerd,"3","44","5"
lhillber,"5","47","5"
lhl,"0","8","4"
lhupfeldt,"9","5","13"
li-xirong,"11","166","3"
liam2,"31","141","17"
liampauling,"0","35","53"
liamw9534,"1","10","29"
liangliangyy,"7","31","25"
libAtoms,"3","52","3"
libavg,"4","106","16"
libbot2,"11","6","1"
libdynd,"35","27","8"
liberation,"27","13","13"
libfirm,"27","7","5"
libfuse,"14","12","6"
libnano,"1","116","10"
libornovax,"8","29","6"
libracore,"30","286","4"
LibraryOfCongress,"1","13","7"
libratbag,"5","13","4"
libreosteo,"18","22","3"
LibrePCB,"0","12","6"
libretees,"96","82","31"
LibrIT,"22","13","3"
libstorage,"9","22","33"
libvirt,"15","4","1"
libyal,"53","25","9"
lich-uct,"2","42","39"
lief-project,"1","22","13"
lifenoodles,"3","27","7"
liffiton,"9","19","3"
lig,"0","2","5"
lightcopy,"0","1","5"
lightengine,"0","8","1"
lightfaith,"3","104","3"
lightning-viz,"24","25","25"
lightscalar,"0","11","30"
LightStage-Aber,"9","45","11"
ligo-cbc,"55","150","101"
liiight,"11","8","38"
liip,"3","10","1"
LikeMyBread,"1","51","38"
LILiK-117bis,"0","8","27"
lilspikey,"12","1","4"
liluo,"0","2","2"
lilydjwg,"16","93","10"
limdauto,"2","1","1"
liminspace,"17","33","60"
limix,"4","18","102"
limodou,"106","172","22"
LIMXTEC,"0","188","10"
Linaro,"62","311","187"
lincheney,"4","12","5"
lincolnloop,"9","13","7"
LinDA-tools,"5","13","7"
lindemann09,"0","5","34"
lindsay-stevens,"0","9","10"
line,"3","11","25"
linea-it,"0","1","8"
lingdb,"15","49","12"
Lingistic,"0","14","5"
Lingotek,"0","9","18"
lingthio,"24","11","44"
lingtools,"1","15","3"
linkcheck,"5","24","32"
linkedin,"145","217","110"
LINKIWI,"12","113","83"
linkyndy,"43","18","8"
linmajia,"1","43","18"
linnarsson-lab,"12","30","1"
lino-framework,"112","297","120"
linode,"26","11","32"
lins05,"7","16","12"
linusg,"0","3","4"
linusyang92,"2","5","7"
Linutronix,"4","47","98"
linuxdeepin,"0","3","9"
linuxerwang,"3","15","2"
linuxlewis,"21","9","15"
linuxmint,"26","67","3"
linuxscout,"25","43","1"
linz,"41","26","23"
LionelAuroux,"58","25","51"
LionelDarras,"0","7","5"
lionheart,"0","8","4"
lionleaf,"3","4","14"
LiorAbitbol,"0","1","20"
lipis,"35","109","45"
lipschultz,"1","27","16"
liqd,"179","253","294"
liquidinstruments,"2","42","42"
LIS,"7","16","12"
lisa-1010,"0","16","1"
lisa-lab,"110","228","37"
lisael,"0","101","2"
lishen,"0","6","2"
lishunan246,"0","1","2"
lishuocool,"5","10","2"
listen1,"1","7","3"
listyque,"9","22","8"
Litterman,"0","7","14"
little-dude,"9","2","40"
littlecodersh,"9","43","51"
littleowen,"0","11","8"
littleweaver,"13","21","13"
littlezz,"8","15","95"
liubenyuan,"0","2","1"
Liuchang0812,"0","6","2"
liuhao1024,"16","6","25"
liuhewei,"0","1","12"
liulex,"1","11","1"
live-clones,"0","22","5"
liveonnet,"3","16","11"
LividInstruments,"41","129","22"
livro-aberto,"5","15","15"
LIVVkit,"2","9","1"
liweitianux,"12","27","62"
liyao001,"1","8","24"
LiZoRN,"53","110","85"
ljchang,"4","35","1"
ljdursi,"0","13","6"
ljvmiranda921,"1","21","7"
lk-geimfari,"21","49","31"
lkesteloot,"0","1","3"
lkorigin,"3","36","36"
lkovanen,"4","12","3"
LKSur,"3","10","2"
llatigid,"0","1","2"
llazzaro,"20","43","5"
llevar,"0","1","5"
llfccc,"0","6","1"
lliendo,"3","73","20"
LLK,"5","3","2"
lllcho,"5","17","2"
llllllllll,"21","251","66"
LLNL,"185","424","365"
lltk,"11","18","17"
lluisball,"3","13","9"
llvm,"16","125","52"
llvm-mirror,"132","404","1091"
llvmpy,"28","80","155"
lmacken,"3","4","1"
lmaurits,"27","122","29"
lmb-freiburg,"2","1","6"
lmco,"2","10","13"
lmdu,"0","56","1"
lmjohns3,"10","68","14"
lmmentel,"1","7","3"
lmorchard,"9","8","1"
lmorgadodacosta,"0","3","1"
lmzintgraf,"0","57","9"
lneuhaus,"63","47","54"
lnishan,"5","12","4"
lnmds,"12","56","16"
lnxg33k,"9","21","6"
loadimpact,"3","9","20"
loads,"3","11","46"
lob,"3","2","9"
lobnek,"1","92","99"
lobocv,"14","11","10"
localhuman,"5","40","211"
localprojects,"14","12","58"
localwiki,"116","82","11"
locationlabs,"1","15","18"
locationtech,"4","8","5"
locaweb,"7","28","13"
Locu,"8","10","5"
LocusEnergy,"0","7","1"
locuslab,"2","92","21"
locustio,"5","19","16"
LocutusOfPenguin,"11","2","4"
lodevil,"0","1","6"
Lodour,"0","6","8"
log2timeline,"436","179","395"
Logan1x,"0","8","1"
loggerhead,"10","33","57"
LogicalDash,"62","65","18"
logicalhacking,"0","51","2"
logpai,"0","67","6"
loicgasser,"0","2","17"
LoicTouzard,"5","1","26"
LoiX07,"0","2","2"
lojban,"1","8","3"
lokal-profil,"0","9","10"
lokhman,"3","24","78"
loleg,"4","25","54"
loli,"17","98","3"
loliverhennigh,"0","16","3"
LonamiWebs,"44","100","226"
lonetwin,"7","10","2"
longjon,"0","13","5"
longubu,"0","6","4"
lonvia,"10","11","2"
loomchild,"0","1","1"
looooo,"1","26","8"
loopCM,"32","209","122"
loopspace,"0","3","5"
lopopolo,"2","3","29"
lopter,"1","23","5"
lord63,"0","18","19"
LordDarkula,"0","92","31"
LordGolias,"0","81","51"
lordi,"0","1","4"
lordmauve,"10","19","14"
lordmuffin,"48","29","11"
LordPharaoh,"3","2","7"
LordSputnik,"19","81","29"
lordsutch,"2","1","6"
lorensen,"0","32","4"
lorentey,"23","20","22"
lorenzogil,"7","31","8"
LoRexxar,"1","1","4"
loriab,"6","84","1"
lorien,"18","85","33"
losonczylab,"6","65","4"
lostatc,"0","48","18"
lostcontrol,"5","60","19"
LostMoonkin,"0","6","3"
lothas,"1","12","6"
Lothiraldan,"10","158","67"
loudinthecloud,"0","7","4"
Loudr,"0","7","6"
louis-riviere-xyz,"5","7","9"
LouisPlisso,"7","25","3"
LousyLynx,"0","24","5"
LouvainVerificationLab,"3","46","28"
lovasoa,"0","1","3"
lovedaybrooke,"0","6","2"
lovelylain,"14","41","55"
lovepopcards,"5","17","13"
loverajoel,"7","11","1"
lovexiaov,"41","99","64"
lowerquality,"2","24","5"
LowieHuyghe,"25","20","22"
LowinData,"1","1","18"
lowitty,"13","34","27"
lpfann,"1","10","1"
LPgenerator,"30","22","44"
LPM-HMS,"8","76","44"
lpomfrey,"4","3","5"
lpsinger,"7","6","4"
lqez,"2","13","2"
lqf96,"0","3","2"
lra,"0","2","7"
lreis2415,"0","23","83"
LREN-CHUV,"1","23","14"
lrks,"0","1","1"
lrq3000,"62","241","127"
lsbardel,"89","389","74"
LSIR,"0","2","6"
lskbr,"0","2","1"
lsolanka,"2","3","7"
lspvic,"3","2","2"
lssfau,"15","69","22"
lsst-sqre,"0","6","35"
LSSTDESC,"6","18","19"
lstephen,"0","5","10"
lstern,"1","3","6"
ltalirz,"0","32","52"
LTD-Beget,"11","7","173"
ltfat,"1","5","1"
ltworf,"5","3","2"
luanfonceca,"1","3","12"
lubosz,"18","12","4"
luca-heltai,"0","94","3"
lucalianas,"3","7","6"
lucarebuffi,"12","7","11"
lucashanke,"3","20","13"
lucashtnguyen,"92","17","75"
lucasmaystre,"0","7","1"
lucasoldaini,"8","53","16"
lucasphbs,"2","2","4"
lucasrodes,"0","4","2"
LucasRoesler,"0","1","1"
lucastheis,"3","52","3"
LucaVazz,"1","2","5"
luci,"162","1035","384"
lucianopuccio,"32","28","17"
lucidfrontier45,"0","23","6"
LuciferJack,"9","21","13"
lucjon,"25","4","1"
luckydonald,"39","38","93"
luckytianyiyan,"0","8","7"
Lucretiel,"1","55","19"
Lucterios2,"74","15","28"
lucventurini,"47","119","74"
lucyparsons,"25","16","26"
ludbb,"0","7","2"
ludobox,"1","25","8"
ludovicchabant,"7","36","35"
lueschem,"6","9","83"
lugensa,"18","27","15"
luigiberrettini,"0","49","9"
Luigolas,"1","11","6"
luiscberrocal,"14","5","14"
luisibanez,"14","92","35"
luispedro,"35","309","137"
luissiqueira,"0","1","6"
luisza,"19","1","2"
luizalabs,"1","1","3"
Lujeni,"47","5","1"
luk156,"3","3","20"
lukas-bednar,"2","5","34"
lukas-ke,"0","94","1"
Lukasa,"12","34","13"
lukasjapan,"0","1","2"
lukasklein,"0","1","16"
lukaskollmer,"1","4","2"
lukaslueg,"3","23","39"
lukasmartinelli,"8","54","3"
lukasmonk,"43","75","7"
LukasMosser,"0","11","1"
lukassup,"3","16","1"
LukeB42,"2","4","12"
lukedeo,"10","38","26"
lukehinds,"0","1","8"
lukeiwanski,"50","275","178"
lukemerrett,"0","1","9"
LukeMurphey,"1","12","11"
lukesneeringer,"34","25","10"
lukeyeager,"0","10","4"
lukius,"0","10","5"
LUKKIEN,"4","3","16"
lukovkin,"0","9","2"
lukovnikov,"0","35","3"
LumaPictures,"7","26","59"
LUMC,"0","31","1"
LumenResearch,"0","5","9"
LuminosoInsight,"2","41","2"
luminousflux,"3","14","8"
lunapocket,"0","11","8"
lunixbochs,"29","72","66"
luntos,"0","10","1"
luogu-dev,"0","41","16"
luoshao23,"17","74","7"
luoyetx,"0","29","10"
luqasz,"5","3","15"
lusilva,"0","1","4"
lutris,"31","163","211"
luw2007,"0","13","1"
Luxoft,"3","10","10"
luzhijun,"11","56","5"
lvasiliev,"0","1","2"
lvh,"1","2","4"
lweasel,"0","111","13"
lxc,"30","24","52"
LxiaoGirl,"3","4","2"
lyda,"0","1","2"
lyft,"80","352","585"
lyhapple,"22","1","8"
Lyken17,"2","24","12"
lykops,"0","4","3"
lyn716,"1","5","21"
lyneca,"4","11","2"
LynnHo,"0","9","3"
lynxis,"0","13","5"
lyonbros,"0","1","1"
LyonsLab,"43","153","1"
lyst,"3","40","2"
lyy289065406,"1","17","2"
lzac,"0","4","5"
lzjun567,"0","28","6"
m-lab,"15","93","33"
m110,"1","17","35"
m1keil,"3","8","6"
m1z0r3,"0","16","4"
m2dsupsdlclass,"0","39","2"
M2IS,"0","5","4"
m4ll0k,"0","8","1"
M4rtinK,"53","154","434"
m516825,"1","8","3"
m7thon,"3","19","1"
ma1co,"6","30","6"
MA3STR0,"1","3","1"
maaku,"1","40","1"
maartenbreddels,"37","194","37"
maas,"126","1572","912"
MaayanLab,"5","22","3"
maboss-YCMan,"0","10","7"
mabuchilab,"68","123","60"
mac-zhou,"0","1","5"
macarthur-lab,"27","474","108"
macbre,"0","61","42"
machinalis,"38","205","35"
machine-intelligence,"18","82","14"
MachineLearningControl,"1","28","23"
machinezone,"0","13","3"
machtfit,"5","4","15"
MacHu-GWU,"11","57","17"
Machyne,"0","37","26"
maciejklimek,"0","1","1"
maciejkula,"6","50","8"
mackelab,"0","1","1"
mackeyja92,"0","3","3"
macks22,"15","287","94"
mackst,"0","18","43"
macobo,"21","43","33"
macostea,"0","1","2"
mad-lab,"9","51","42"
madcowfred,"13","29","31"
madebymany,"0","24","5"
madedotcom,"0","24","8"
madgik,"38","444","3"
madhat2r,"0","15","3"
madhavajay,"7","80","17"
madisona,"2","1","1"
madjar,"0","11","8"
madmatah,"3","2","31"
madmax28,"0","2","2"
madmaze,"1","18","2"
madre,"70","61","72"
madrisan,"0","5","6"
madrury,"1","14","11"
MadryLab,"0","5","6"
madvas,"7","9","35"
madvirus,"0","8","3"
MadWookie,"6","21","6"
maebert,"19","64","31"
MAECProject,"11","13","22"
maestrano,"56","360","2"
maestromusic,"31","133","38"
magahet,"0","19","29"
magehost,"0","24","1"
magfest,"120","233","323"
magical,"5","13","16"
MagicStack,"21","20","31"
MagicTheGathering,"0","7","12"
Magnetic,"0","7","11"
magneticstain,"3","1","2"
MagnetoTesting,"3","5","28"
magnus-lycka,"1","11","11"
magul,"65","100","92"
MahjongRepository,"5","162","29"
mahmoud,"11","20","4"
mahmoudalismail,"0","18","4"
maigimenez,"0","18","7"
mailgun,"1","86","64"
mailhexu,"0","88","2"
Maillol,"2","11","15"
mailosaur,"0","15","5"
mailund,"4","24","4"
maint-notification,"0","2","2"
maitesin,"0","5","11"
maizy,"2","2","1"
majdigital,"10","91","77"
majestrate,"0","6","5"
majkelx,"0","48","101"
major,"4","6","1"
makelove,"4","30","1"
makerbot,"64","19","16"
makerdao,"0","11","5"
MakersF,"4","17","6"
makerslocal,"0","1","7"
makhidkarun,"0","5","2"
makinacorpus,"59","25","17"
makism,"14","36","3"
makokal,"9","60","93"
malaonline,"14","16","17"
malcolmw,"0","72","3"
malept,"4","11","23"
malexer,"1","7","7"
malicialab,"0","4","6"
maliit,"1","8","7"
malinoff,"6","9","9"
MalloyDelacroix,"4","31","37"
Malmactor,"0","4","4"
maloep,"4","3","10"
malor,"1","5","22"
MaMiFreak,"0","45","5"
mamins1376,"2","1","4"
mammon-ircd,"9","8","5"
mamrhein,"1","13","32"
ManageIQ,"231","1155","754"
manahl,"42","297","267"
manashmndl,"3","21","4"
manatools,"6","2","27"
mancellin,"8","69","79"
ManchesterBioinference,"0","3","8"
mandatoryprogrammer,"0","4","3"
mangaki,"5","58","9"
mangalam-research,"0","3","2"
Mangopay,"29","10","28"
ManiacalLabs,"73","279","79"
manicmaniac,"6","3","17"
maniero,"1","5","1"
manifoldai,"0","2","3"
manish-sethi,"1","25","13"
manishbisht,"0","2","4"
manishtomar,"2","7","1"
manjaro,"6","12","8"
manly-man,"10","41","57"
manns,"27","30","1"
manodeep,"0","13","1"
manosim,"8","3","2"
mantarayforensics,"0","1","125"
mantidproject,"270","819","879"
manu0466,"0","2","70"
Manu343726,"2","20","28"
manumathewthomas,"1","5","5"
Manwe56,"5","12","8"
ManyFace,"3","2","2"
manyunkai,"27","5","14"
manzilzaheer,"0","4","15"
maomihz,"0","6","14"
maoterodapena,"0","1","2"
mapado,"2","11","24"
maparent,"5","5","9"
mapbox,"9","117","43"
mapeveri,"7","10","4"
mapfish,"13","8","5"
mapgears,"25","4","27"
maphy-psd,"2","10","3"
mapillary,"8","73","1"
Maplecroft,"6","16","16"
mapler,"6","5","5"
maplesond,"5","4","5"
maposmatic,"1","6","4"
mapproxy,"14","23","9"
mapr-demos,"2","9","30"
mapseed,"37","28","14"
mapsme,"9","162","78"
maqnius,"3","10","11"
mar10,"16","20","4"
mar77i,"3","10","7"
maraoz,"4","69","18"
Maratyszcza,"7","39","28"
maraujop,"3","18","2"
marccerrato,"0","1","1"
Marcello-Sega,"4","19","26"
marcelm,"3","9","15"
marcelobelli,"9","2","2"
Marcerisson,"0","8","45"
marchon,"5","2","1"
marcjulian,"0","1","12"
marco-lancini,"0","1","2"
MarcoBuster,"0","3","14"
MarcoGlauser,"0","5","4"
marcopaz,"4","9","7"
marcosfede,"2","155","11"
marcosschroh,"1","4","9"
marcotcr,"0","24","2"
marcus-nystrom,"0","4","7"
MarcusLee143,"0","2","1"
marcusmoller,"12","63","5"
MarcusOlivecrona,"1","56","2"
marcwebbie,"3","24","2"
marcy-terui,"5","1","1"
marczellm,"12","11","17"
mard,"0","2","11"
mardiros,"45","169","17"
mardix,"12","20","30"
marekbecka,"2","6","3"
marekjm,"0","26","1"
MarekKowalski,"0","6","4"
marekpetrik,"0","51","5"
MarekSuchanek,"11","7","23"
MarHai,"0","5","6"
marhoy,"0","6","14"
mari-linhares,"0","33","1"
marian-margeta,"0","5","4"
marian42,"0","44","1"
marianoguerra,"3","12","4"
marianotepper,"1","33","9"
marijngiesen,"0","9","5"
marinho,"246","296","79"
marinkaz,"4","63","5"
mariocesar,"22","22","14"
mariolukas,"15","10","2"
marionette-tg,"1","3","1"
marionleborgne,"3","14","12"
marios-zindilis,"3","13","274"
marioskogias,"0","4","7"
mariosky,"17","19","13"
MariusWirtz,"0","97","211"
marivipelaez,"0","7","1"
mark-me,"29","87","49"
mark-orion,"0","1","2"
mark-r-g,"4","15","1"
mark-watson,"0","12","1"
markchil,"0","9","2"
MarkdownForAcademia,"0","10","25"
markfinal,"0","7","4"
markfinger,"8","5","27"
MarkGalloway,"0","4","27"
markgw,"33","328","141"
marklescroart,"25","42","11"
markmuetz,"0","12","2"
markovianhq,"2","30","18"
markovmodel,"129","310","356"
markrages,"0","7","4"
markreidvfx,"8","43","139"
markrileybot,"0","5","15"
markstory,"2","50","28"
MarkusH,"6","3","13"
markuskiller,"4","16","2"
markusressel,"2","1","6"
markuswissinger,"0","16","4"
marl,"0","67","10"
Maronato,"30","9","43"
marook,"7","34","60"
marrow,"117","75","81"
marshallward,"5","35","1"
marshmallow-code,"70","48","36"
marshq,"0","4","27"
MarSoft,"0","9","7"
marteinn,"9","13","5"
marten-de-vries,"2","15","4"
Marten4n6,"0","4","14"
martexcoin,"0","87","2"
martialblog,"0","1","2"
MartialD,"46","107","52"
martin-gorner,"0","4","2"
martin-green,"141","191","213"
martinda,"1","4","1"
MartinHjelmare,"136","462","1781"
martinjungblut,"3","2","2"
martinkosir,"7","3","15"
martinling,"9","144","110"
martinlunde,"0","1","1"
martinohanlon,"7","49","110"
martinpitt,"6","40","25"
MartinPyka,"11","80","13"
martinribelotta,"0","8","5"
martinrusev,"8","5","1"
martinsik,"0","3","17"
martinsmid,"4","2","2"
martinspeleo,"0","3","4"
martinstastny,"0","2","10"
MartinThoma,"13","359","15"
martmists,"1","7","25"
Marto32,"0","3","1"
martolini,"1","9","15"
Martoni,"5","19","105"
MartyMacGyver,"1","1","1"
maru,"3","12","1"
marvin-ai,"11","20","24"
marvinpinto,"30","80","13"
marynate,"0","4","1"
mas178,"0","10","2"
masamitsu-murase,"26","4","10"
masashi-y,"2","151","37"
masasin,"0","4","2"
masayang,"0","5","5"
masc3d,"0","5","11"
maschwanden,"10","41","12"
MashiMaroLjc,"0","78","7"
masmu,"12","14","75"
masom,"13","4","1"
MasonM,"0","11","6"
Masood-M,"39","14","5"
masroore,"2","6","2"
mass-project,"2","9","95"
masschallenge,"40","139","178"
massgo,"8","36","34"
massgov,"10","52","55"
MassimoLauria,"16","84","87"
massmutual,"10","12","30"
Mastercorp,"0","2","12"
MasterFacilityList,"11","41","17"
masterkeywikz,"2","55","2"
mastro35,"7","3","6"
MaT1g3R,"0","55","44"
matagus,"1","19","10"
matan1008,"0","3","4"
MatchmakerExchange,"7","15","11"
matcom,"0","21","3"
mate-desktop,"8","19","3"
matejsuchanek,"4","41","49"
materials-commons,"45","75","185"
MaterialsDiscovery,"10","188","141"
